"Date","Longitude","Latitude","Elevation","Max Temperature","Min Temperature","Precipitation","Wind","Relative Humidity","Solar"
"4/8/1979","-93.4375","43.8680992126465","386","0.36099999999999","-2.22000000000003","2.48909022","3.65872673500793","0.990670667234592","7.701467742",
"4/9/1979","-93.4375","43.8680992126465","386","-0.149000000000001","-6.791","0.4840850448","2.5895862530394","0.968370364601484","19.321988238",
"4/10/1979","-93.4375","43.8680992126465","386","0.737000000000023","-6.26400000000001","0.0720977688","3.83679030309141","0.974120688261199","19.214833248",
"4/11/1979","-93.4375","43.8680992126465","386","1.73399999999998","0.463999999999999","28.222862544","7.60676903324101","0.997832966120088","5.788062828",
"4/12/1979","-93.4375","43.8680992126465","386","2.18900000000002","0.572999999999979","13.06170324","5.13843428034489","0.997018306757071","6.978376548",
"4/13/1979","-93.4375","43.8680992126465","386","0.961000000000013","-1.34300000000002","1.091766672","4.52155419560496","0.99028831283082","12.727748196",
"4/14/1979","-93.4375","43.8680992126465","386","0.449000000000012","-2.495","0.4737852864","4.60056183791634","0.989770157413747","11.514772368",
"4/15/1979","-93.4375","43.8680992126465","386","0.451000000000022","-2.03699999999998","0.779342256","2.26881053705346","0.994004587349255","11.553184908",
"4/16/1979","-93.4375","43.8680992126465","386","2.16199999999998","0.416999999999973","6.028746552","2.0700127342276","0.99720959059719","8.187974316",
"4/17/1979","-93.4375","43.8680992126465","386","7.43200000000002","0.767999999999972","0.902938464","3.6976199941382","0.999058957669166","13.901117256",
"4/18/1979","-93.4375","43.8680992126465","386","8.34699999999998","4.07499999999999","4.93354764","5.85445337486924","0.98905414141434","8.78568876",
"4/19/1979","-93.4375","43.8680992126465","386","9.47699999999998","3.52199999999999","4.78248336","6.01057774383299","0.994287528655308","3.597131412",
"4/20/1979","-93.4375","43.8680992126465","386","10.081","3.52100000000002","21.51946764","5.01599959860642","0.998567742712298","2.783136564",
"4/21/1979","-93.4375","43.8680992126465","386","6.66800000000001","1.50299999999999","1.0951997904","2.58992844063474","0.993281051868888","12.752269668",
"4/22/1979","-93.4375","43.8680992126465","386","9.30799999999999","2.77199999999999","1.431655596","2.33709305456804","0.998061985866648","11.577377772",
"4/23/1979","-93.4375","43.8680992126465","386","10.557","4.91699999999997","1.582716816","3.76036366360851","0.994058082045223","8.671947624",
"4/24/1979","-93.4375","43.8680992126465","386","14.758","7.16000000000003","2.15950104","3.32072308960574","0.993242192060819","6.607523592",
"4/25/1979","-93.4375","43.8680992126465","386","11.794","2.51400000000001","4.46319432","4.06241770514707","0.994186314231257","4.644447408",
"4/26/1979","-93.4375","43.8680992126465","386","6.99900000000002","0.874000000000024","8.9847546984","2.85085498246029","0.971458353165858","16.80439986",
"4/27/1979","-93.4375","43.8680992126465","386","6.56799999999998","-0.163000000000011","10.4816405304","5.21283366723843","0.876135248259528","23.560758432",
"4/28/1979","-93.4375","43.8680992126465","386","9.19999999999999","-1.142","0.109863288","1.83007102035022","0.759491471556899","21.49098822",
"4/29/1979","-93.4375","43.8680992126465","386","5.36000000000001","1.291","10.031889096","3.05119519951423","0.92513326641535","4.703453856",
"4/30/1979","-93.4375","43.8680992126465","386","5.93900000000002","-0.309000000000026","0.7347103416","2.98584019715355","0.911484640565857","8.17649838",
"5/1/1979","-93.4375","43.8680992126465","386","9.73399999999998","0.375999999999976","24.26606172","3.74338679331507","0.904429234101331","10.384035264",
"5/2/1979","-93.4375","43.8680992126465","386","8.03699999999998","5.286","8.0268869304","3.83359092133792","0.955492992353776","4.821025878",
"5/3/1979","-93.4375","43.8680992126465","386","9.21199999999999","-1.37","0.02059938","4.95253966654476","0.732347306082318","22.947358752",
"5/4/1979","-93.4375","43.8680992126465","386","9.75299999999999","-0.617000000000019","0.113296572","2.10454269376255","0.748251204416123","18.53392698",
"5/5/1979","-93.4375","43.8680992126465","386","16.372","5.68400000000003","0.4978180296","5.49011467682914","0.823557507862913","14.917784832",
"5/6/1979","-93.4375","43.8680992126465","386","21.5","6.64600000000002","0.885772188","5.83903838670636","0.872868159624293","8.654393304",
"5/7/1979","-93.4375","43.8680992126465","386","17.883","10.815","3.2135003784","4.11611281685703","0.899722889779205","3.4601589",
"5/8/1979","-93.4375","43.8680992126465","386","12.628","7.72300000000001","17.60044248","4.57891366548556","0.94388330549186","1.139568642",
"5/9/1979","-93.4375","43.8680992126465","386","8.05099999999999","5.12700000000001","13.68141228","4.86219584480824","0.954531490064423","1.955474658",
"5/10/1979","-93.4375","43.8680992126465","386","6.70299999999997","4.67899999999997","10.47478284","3.20374526905115","0.962054473587004","2.354230512",
"5/11/1979","-93.4375","43.8680992126465","386","6.755","2.43599999999998","0.6488801208","4.0807882384206","0.878651021353281","10.363389048",
"5/12/1979","-93.4375","43.8680992126465","386","12.765","0.129999999999995","0.4394529864","2.36723117674919","0.815415889587922","19.0278585",
"5/13/1979","-93.4375","43.8680992126465","386","16.252","6.97399999999999","2.815246404","3.42570460340826","0.83296414049817","28.09535148",
"5/14/1979","-93.4375","43.8680992126465","386","15.362","7.22000000000003","2.976605136","3.35471475005417","0.815192650981976","18.9653652",
"5/15/1979","-93.4375","43.8680992126465","386","16.011","3.05200000000002","0","2.31828691783026","0.666058401725312","30.0161826",
"5/16/1979","-93.4375","43.8680992126465","386","19.904","7.18200000000002","0.0068664528","6.05547352097221","0.693486442873543","27.909562392",
"5/17/1979","-93.4375","43.8680992126465","386","25.289","13.696","5.201339004","7.28291666426612","0.783581968707883","21.3300018",
"5/18/1979","-93.4375","43.8680992126465","386","17.243","11.671","17.48886084","1.76193584211536","0.915085739756412","4.231410048",
"5/19/1979","-93.4375","43.8680992126465","386","20.024","8.06900000000002","1.084898052","2.60761572659817","0.782492749839193","29.265241428",
"5/20/1979","-93.4375","43.8680992126465","386","12.935","5.58800000000002","0.1304626824","3.5819137857525","0.78557321780075","13.55867478",
"5/21/1979","-93.4375","43.8680992126465","386","17.198","3.15800000000002","0","1.69287636433995","0.703880452762455","30.4059402",
"5/22/1979","-93.4375","43.8680992126465","386","19.17","8.60599999999999","1.6822816632","5.94651526861552","0.791228343909854","12.635381268",
"5/23/1979","-93.4375","43.8680992126465","386","14.487","4.34199999999998","0.91667142","4.82406686884856","0.76914773920243","24.09642621",
"5/24/1979","-93.4375","43.8680992126465","386","16.76","4.625","0.04119876","2.61585862768286","0.672076251544111","30.45982986",
"5/25/1979","-93.4375","43.8680992126465","386","18.074","5.12099999999998","0.00686646","2.1593550941472","0.583108275251695","31.14832428",
"5/26/1979","-93.4375","43.8680992126465","386","16.982","9.33999999999998","7.06558212","2.04782242158667","0.803442885635858","15.8770656",
"5/27/1979","-93.4375","43.8680992126465","386","20.392","7.858","0.04119876","2.28514028418691","0.652382384850436","30.57997482",
"5/28/1979","-93.4375","43.8680992126465","386","23.213","8.28100000000001","0","2.61244608788015","0.623206263727741","30.77375832",
"5/29/1979","-93.4375","43.8680992126465","386","27.139","14.012","3.53965716","3.49833591547858","0.801755199705267","23.220108468",
"5/30/1979","-93.4375","43.8680992126465","386","22.916","12.958","1.83677634","3.8414789326087","0.805856885634496","20.419705548",
"5/31/1979","-93.4375","43.8680992126465","386","14.663","8.31200000000001","0.3776550912","3.89964726868018","0.781945544955726","14.88510054",
"6/1/1979","-93.4375","43.8680992126465","386","21.27","5.05900000000003","2.2092822","2.68213206624346","0.762730133359201","21.97670274",
"6/2/1979","-93.4375","43.8680992126465","386","23.645","8.34899999999999","0.032615676","2.95231817033956","0.653817275978316","28.61706888",
"6/3/1979","-93.4375","43.8680992126465","386","27.14","13.081","0.042915348","3.80458772971841","0.570562830423511","29.64791412",
"6/4/1979","-93.4375","43.8680992126465","386","26.866","15.991","3.452111568","4.51915360699632","0.64377614505628","24.4717326",
"6/5/1979","-93.4375","43.8680992126465","386","23.525","13.314","0.202560552","3.09706963332375","0.736353582036771","24.48433368",
"6/6/1979","-93.4375","43.8680992126465","386","29.871","16.989","5.386734252","6.10817827545464","0.705144969244566","23.65070238",
"6/7/1979","-93.4375","43.8680992126465","386","22.311","16.169","7.317927648","2.28427467150611","0.900309759976809","11.06830962",
"6/8/1979","-93.4375","43.8680992126465","386","15.135","11.761","0.0549316584","4.56877511699117","0.794748877764421","8.57199474",
"6/9/1979","-93.4375","43.8680992126465","386","17.285","9.88","18.8209463544","4.02141292533371","0.877634314961511","5.011088652",
"6/10/1979","-93.4375","43.8680992126465","386","19.83","8.91000000000003","1.1741638104","5.54551491830726","0.75290676610539","26.24292828",
"6/11/1979","-93.4375","43.8680992126465","386","24.778","10.591","2.63671866","2.75225190713519","0.751331190385816","23.6746665",
"6/12/1979","-93.4375","43.8680992126465","386","20.829","13.273","6.6810668184","3.92724338975137","0.868556857817899","14.8912254",
"6/13/1979","-93.4375","43.8680992126465","386","22.831","12.29","0.12016296","4.27256111229869","0.816406983207759","29.80490652",
"6/14/1979","-93.4375","43.8680992126465","386","29.327","16.651","0.281524536","7.3587397068703","0.754594115732711","25.43445324",
"6/15/1979","-93.4375","43.8680992126465","386","26.317","20.432","7.13768076","3.58463335976867","0.786031715277381","13.4196714",
"6/16/1979","-93.4375","43.8680992126465","386","23.434","11.562","28.1473206264","5.02064528777654","0.887785367426323","9.61475544",
"6/17/1979","-93.4375","43.8680992126465","386","21.78","9.923","0.387954936","4.23176996527354","0.753791793515298","21.032265132",
"6/18/1979","-93.4375","43.8680992126465","386","17.323","11.001","5.7043071504","5.25503776154062","0.837715282042159","17.743840668",
"6/19/1979","-93.4375","43.8680992126465","386","24.488","11.014","10.091968704","6.97987277113464","0.892146718363889","8.18831484",
"6/20/1979","-93.4375","43.8680992126465","386","20.199","17.093","1.9174565736","8.03935679226373","0.736856992354789","10.7649027",
"6/21/1979","-93.4375","43.8680992126465","386","25.808","15.115","0.0034332264","5.4440204759929","0.699089898008768","30.62329236",
"6/22/1979","-93.4375","43.8680992126465","386","20.85","10.817","0","3.31161298674612","0.779478892205667","31.07064798",
"6/23/1979","-93.4375","43.8680992126465","386","15.929","8.31599999999997","0","3.1273999692765","0.764667064593167","19.0484478",
"6/24/1979","-93.4375","43.8680992126465","386","22.768","6.786","0","1.7145117763221","0.732318222600487","30.56096286",
"6/25/1979","-93.4375","43.8680992126465","386","24.08","12.464","0","3.64468259017064","0.700283667142413","30.7835424",
"6/26/1979","-93.4375","43.8680992126465","386","27.35","15.961","4.37736528","3.60305046953266","0.751800617887646","29.65398318",
"6/27/1979","-93.4375","43.8680992126465","386","25.212","14.472","0.820541448","3.02429233681949","0.724805267858868","29.68402536",
"6/28/1979","-93.4375","43.8680992126465","386","27.614","12.746","2.83241196","2.45279192218458","0.759063627372127","29.68307028",
"6/29/1979","-93.4375","43.8680992126465","386","23.748","16.215","2.113154532","5.25824152571293","0.750833787712319","30.35210958",
"6/30/1979","-93.4375","43.8680992126465","386","26.255","15.195","0","2.70976934643344","0.708253718651693","23.93881398",
"7/1/1979","-93.4375","43.8680992126465","386","26.888","14.427","0","2.93641577739595","0.675338246283839","30.5726535",
"7/2/1979","-93.4375","43.8680992126465","386","29.372","15.572","0","3.43183878959209","0.683090170067139","29.56494726",
"7/3/1979","-93.4375","43.8680992126465","386","29.938","19.551","9.932324724","2.77162107360898","0.789041139672566","27.4359411",
"7/4/1979","-93.4375","43.8680992126465","386","23.917","15.436","0.5956649064","4.3102841763975","0.721504135175083","23.515029288",
"7/5/1979","-93.4375","43.8680992126465","386","22.901","12.298","0","3.29077300027326","0.609909143656172","29.33189838",
"7/6/1979","-93.4375","43.8680992126465","386","19.457","12.13","0","2.53606537419729","0.649219064678023","9.167230548",
"7/7/1979","-93.4375","43.8680992126465","386","24.457","14.118","0","3.70153480215099","0.62575045849237","29.217374172",
"7/8/1979","-93.4375","43.8680992126465","386","26.285","15.418","0.0411987168","2.69332830481607","0.74245836974255","22.29907734",
"7/9/1979","-93.4375","43.8680992126465","386","29.764","16.272","1.74665592","1.50588468751548","0.789606409987702","29.42268552",
"7/10/1979","-93.4375","43.8680992126465","386","29.65","17.94","3.0778873848","1.58545163464698","0.783710985232257","28.63540602",
"7/11/1979","-93.4375","43.8680992126465","386","28.315","17.772","3.692435076","2.35921123158736","0.81126507539914","29.14272846",
"7/12/1979","-93.4375","43.8680992126465","386","29.644","18.532","11.3313726","3.2391020204567","0.824364475247677","27.049672692",
"7/13/1979","-93.4375","43.8680992126465","386","30.374","19.715","2.3260142808","2.78512737100451","0.774460035675923","26.49521754",
"7/14/1979","-93.4375","43.8680992126465","386","27.043","14.028","4.1233068","2.94972220090929","0.737577251764913","30.005776188",
"7/15/1979","-93.4375","43.8680992126465","386","27.941","15.188","0","3.43207914557122","0.61210173031033","29.77971318",
"7/16/1979","-93.4375","43.8680992126465","386","22.631","13.119","0.0102996792","3.00101579056089","0.703313747909509","26.006568552",
"7/17/1979","-93.4375","43.8680992126465","386","23.757","8.73899999999998","0","2.04057879058388","0.646198193536229","27.550688832",
"7/18/1979","-93.4375","43.8680992126465","386","26.465","7.38799999999998","0","1.10522211578328","0.683056660452897","29.715749208",
"7/19/1979","-93.4375","43.8680992126465","386","25.182","13.758","4.439163564","2.48338205113062","0.818594551615382","15.861261672",
"7/20/1979","-93.4375","43.8680992126465","386","27.171","14.919","2.777481","3.16959783304611","0.708203027876823","28.655660232",
"7/21/1979","-93.4375","43.8680992126465","386","31.274","16.247","6.8887727712","3.66162137496892","0.701046001161158","25.896823992",
"7/22/1979","-93.4375","43.8680992126465","386","28.521","18.27","3.6426545064","2.72798320756967","0.754097367620336","22.969750068",
"7/23/1979","-93.4375","43.8680992126465","386","30.244","18.581","4.07524104","4.10178558654926","0.695208741334048","27.690585552",
"7/24/1979","-93.4375","43.8680992126465","386","26.077","17.676","2.450464632","2.51249885000575","0.856807813338944","17.494427088",
"7/25/1979","-93.4375","43.8680992126465","386","26.678","15.625","0.738144288","3.13707845178863","0.769585767597829","23.49933858",
"7/26/1979","-93.4375","43.8680992126465","386","28.391","12.965","0","1.86789517809818","0.716774879860414","25.721155368",
"7/27/1979","-93.4375","43.8680992126465","386","24.413","14.222","0.655746444","1.96232725521978","0.826039211098977","18.65520216",
"7/28/1979","-93.4375","43.8680992126465","386","28.056","13.049","0","1.46658905834322","0.688793629504883","26.614462248",
"7/29/1979","-93.4375","43.8680992126465","386","30.128","14.865","0","2.80640201332505","0.652616925894396","27.52937334",
"7/30/1979","-93.4375","43.8680992126465","386","29.657","20.145","0.0926971272","4.56350967460788","0.662187251837187","27.003715992",
"7/31/1979","-93.4375","43.8680992126465","386","23.604","14.946","0.185394348","2.93652173486555","0.746598244107722","15.41750148",
"8/1/1979","-93.4375","43.8680992126465","386","25.594","13.983","1.09348308","1.64270482521926","0.793720887020462","19.238447808",
"8/2/1979","-93.4375","43.8680992126465","386","30.438","14.283","0","2.67985096272953","0.743625749827324","26.80959132",
"8/3/1979","-93.4375","43.8680992126465","386","31.597","13.516","0","2.39902256188722","0.611472404309049","27.689679072",
